ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very	FileSpeaker
57520	DPC162	TR	funny	MAORI	Woman	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-1.43285339255591	HumanPropensity	NonEmotional	other	DPC162TR
57545	DPC162	AL	good	OTHER	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC162AL
57599	DPC162	AL	different	OTHER	Woman	20-29	University	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	other	DPC162AL
57618	DPC162	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Predicative	NoPrime	-1.8095211241635	Value	PositiveEmotional	other	DPC162MM
57620	DPC162	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Predicative	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC162MM
57621	DPC162	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Attributive	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC162MM
57720	DPC162	AL	sad	OTHER	Woman	20-29	University	ENGLISH	0.16024	Predicative	NoPrime	-1.27405421439767	HumanPropensity	NonEmotional	other	DPC162AL
57778	DPC162	AL	good	OTHER	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-1.85538374369224	Value	PositiveEmotional	other	DPC162AL
57882	DPC163	MM	hard	MAORI	Man	30-39	NoUniversity	OTHER	0.72878	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC163MM
57885	DPC163	MM	hard	MAORI	Man	30-39	NoUniversity	OTHER	0.72878	Predicative	Prime	-2.90206669900537	PhysicalProperty	NonEmotional	other	DPC163MM
57894	DPC163	AL	sick	OTHER	Woman	20-29	University	ENGLISH	0.40532	Attributive	NoPrime	-1.43642669400801	HumanPropensity	NegativeEmotional	other	DPC163AL
57896	DPC163	AL	sick	OTHER	Woman	20-29	University	ENGLISH	0.40532	Attributive	NoPrime	-0.79407229638527	HumanPropensity	NegativeEmotional	other	DPC163AL
58086	DPC163	MM	good	MAORI	Man	30-39	NoUniversity	OTHER	6.02718	Attributive	NoPrime	-0.739118950850765	Value	PositiveEmotional	other	DPC163MM
58112	DPC163	TR	funny	MAORI	Woman	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC163TR
58158	DPC163	AL	young	OTHER	Woman	20-29	University	ENGLISH	0.37704	Predicative	NoPrime	-2.92407983679233	Age	PositiveEmotional	other	DPC163AL
58173	DPC163	AL	sorry	OTHER	Woman	20-29	University	ENGLISH	0.78235	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC163AL
58206	DPC163	MM	real	MAORI	Man	30-39	NoUniversity	OTHER	0.90605	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC163MM
58271	DPC163	AL	long	OTHER	Woman	20-29	University	ENGLISH	0.86719	Attributive	NoPrime	0.767588376021501	Dimension	NonEmotional	other	DPC163AL
58290	DPC163	AL	full	OTHER	Woman	20-29	University	ENGLISH	0.26393	Attributive	NoPrime	-2.04755150435236	PhysicalProperty	PositiveEmotional	other	DPC163AL
58452	DPC164	RC	bad	PAKEHA	Man	40-49	University	ENGLISH	0.59634	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC164RC
58457	DPC164	RC	expensive	PAKEHA	Man	40-49	University	ENGLISH	0.07099	Attributive	NoPrime	1	Value	NonEmotional	other	DPC164RC
58492	DPC164	GE	expensive	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.34101	Predicative	NoPrime	1	Value	NonEmotional	other	DPC164GE
58614	DPC166	SI	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-2.5657112978581	Value	PositiveEmotional	other	DPC166SI
58631	DPC166	KF	good	OTHER	Woman	20-29	University	OTHER	6.89038	Attributive	Prime	-0.41128513065031	Value	PositiveEmotional	other	DPC166KF
58635	DPC166	SI	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Predicative	Prime	-2.40398211443608	Value	PositiveEmotional	other	DPC166SI
58636	DPC166	SI	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	Prime	-1.31872435474915	Value	PositiveEmotional	other	DPC166SI
58657	DPC166	SI	funny	PAKEHA	Woman	20-29	University	ENGLISH	1.13112	Attributive	NoPrime	-0.649789885724484	HumanPropensity	NonEmotional	other	DPC166SI
58778	DPC166	KF	funny	OTHER	Woman	20-29	University	OTHER	1.13112	Attributive	NoPrime	-0.649789885724484	HumanPropensity	NonEmotional	other	DPC166KF
58784	DPC166	KF	weird	OTHER	Woman	20-29	University	OTHER	0.27335	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NegativeEmotional	other	DPC166KF
58791	DPC166	KF	weird	OTHER	Woman	20-29	University	OTHER	0.27335	Attributive	Prime	-2.44591182954944	HumanPropensity	NegativeEmotional	other	DPC166KF
58795	DPC166	KF	shy	OTHER	Woman	20-29	University	OTHER	0.05656	Predicative	NoPrime	-0.0249884524799276	HumanPropensity	NonEmotional	very	DPC166KF
58796	DPC166	KF	shy	OTHER	Woman	20-29	University	OTHER	0.05656	Attributive	Prime	-1.63768855726011	HumanPropensity	NonEmotional	very	DPC166KF
58818	DPC166	KF	strange	OTHER	Woman	20-29	University	OTHER	0.22622	Predicative	NoPrime	-0.748521137887205	Other	NonEmotional	other	DPC166KF
58823	DPC166	KF	good	OTHER	Woman	20-29	University	OTHER	6.89038	Predicative	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC166KF
58824	DPC166	KF	weird	OTHER	Woman	20-29	University	OTHER	0.27335	Predicative	Prime	-0.745896004183154	HumanPropensity	NegativeEmotional	other	DPC166KF
59090	DPC169	SH	tiny	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.05679	Attributive	NoPrime	-0.660167002780412	Dimension	NonEmotional	other	DPC169SH
59221	DPC170	AL	good	PAKEHA	Man	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC170AL
59365	DPC170	JU	nice	PAKEHA	Woman	50-59	University	ENGLISH	1.32536	Predicative	NoPrime	-2.50281429789455	Value	NonEmotional	very	DPC170JU
59374	DPC170	JU	helpful	PAKEHA	Woman	50-59	University	ENGLISH	0.15593	Predicative	NoPrime	1	HumanPropensity	PositiveEmotional	other	DPC170JU
59498	DPC171	BA	brilliant	PAKEHA	Man	50-59	University	ENGLISH	0.10395	Attributive	NoPrime	-3.0027921618029	Value	PositiveEmotional	other	DPC171BA
59524	DPC171	BA	good	PAKEHA	Man	50-59	University	ENGLISH	3.89813	Attributive	NoPrime	0.612110919613369	Value	PositiveEmotional	very	DPC171BA
59588	DPC171	AS	subtle	PAKEHA	Woman	40-49	NoUniversity	ENGLISH	0.01579	Attributive	NoPrime	0.192057198752175	Other	NonEmotional	very	DPC171AS
59624	DPC171	BA	ghastly	PAKEHA	Man	50-59	University	ENGLISH	0.05198	Predicative	NoPrime	-1.48960787964127	Value	NegativeEmotional	other	DPC171BA
59629	DPC171	BA	brilliant	PAKEHA	Man	50-59	University	ENGLISH	0.10395	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC171BA
59762	DPC172	SM	good	PAKEHA	Man	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-2.66692138404293	Value	PositiveEmotional	very	DPC172SM
59766	DPC172	DD	unusual	PAKEHA	Man	40-49	University	ENGLISH	0.11359	Attributive	Prime	1	Other	NonEmotional	very	DPC172DD
59854	DPC172	DD	sad	PAKEHA	Man	40-49	University	ENGLISH	0.08519	Predicative	NoPrime	-0.906595346877806	HumanPropensity	NonEmotional	very	DPC172DD
59905	DPC172	DD	good	PAKEHA	Man	40-49	University	ENGLISH	3.54962	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC172DD
60055	DPC174	AG	sore	PAKEHA	Woman	20-29	University	ENGLISH	0.12254	Predicative	NoPrime	-2.8176987154868	Other	NegativeEmotional	other	DPC174AG
60095	DPC174	AG	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC174AG
60148	DPC174	AG	happy	PAKEHA	Woman	20-29	University	ENGLISH	0.43359	Predicative	NoPrime	-3.66356164612965	HumanPropensity	PositiveEmotional	other	DPC174AG
60149	DPC174	BR	happy	PAKEHA	Man	20-29	University	ENGLISH	0.43359	Attributive	Prime	-0.429677138563345	HumanPropensity	PositiveEmotional	other	DPC174BR
60169	DPC174	AG	sore	PAKEHA	Woman	20-29	University	ENGLISH	0.12254	Attributive	NoPrime	-2.43754577031496	Other	NegativeEmotional	other	DPC174AG
60595	DPC176	LC	cute	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.1705	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC176LC
60635	DPC176	RW	dark	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.17909	Predicative	NoPrime	-3.40333154547992	Color	NonEmotional	other	DPC176RW
60639	DPC176	RW	cold	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.16024	Predicative	NoPrime	-0.165244155931557	PhysicalProperty	NegativeEmotional	other	DPC176RW
60642	DPC176	LC	plain	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	-2.80468167567851	Value	NonEmotional	other	DPC176LC
60676	DPC176	LC	plain	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC176LC
60686	DPC176	RW	quick	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.20737	Attributive	NoPrime	-0.131170907168416	Speed	NonEmotional	other	DPC176RW
60691	DPC176	RW	big	OTHER	Woman	20-29	NoUniversity	ENGLISH	1.90404	Attributive	NoPrime	-1.63446992664058	Dimension	NonEmotional	very	DPC176RW
60703	DPC176	RW	good	OTHER	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.48821731293797	Value	PositiveEmotional	other	DPC176RW
60706	DPC176	LC	cute	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.1705	Predicative	NoPrime	-2.68563901451493	Value	PositiveEmotional	other	DPC176LC
60707	DPC176	LC	little	OTHER	Woman	16-19	NoUniversity	ENGLISH	2.45098	Predicative	NoPrime	-2.42144078934052	Dimension	NonEmotional	other	DPC176LC
60728	DPC176	LC	dark	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.23444	Attributive	NoPrime	-2.45977514480439	Color	NonEmotional	other	DPC176LC
60751	DPC176	LC	good	OTHER	Woman	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-0.658045481079791	Value	PositiveEmotional	other	DPC176LC
60812	DPC176	LC	cute	OTHER	Woman	16-19	NoUniversity	ENGLISH	0.1705	Attributive	NoPrime	-2.70418782951293	Value	PositiveEmotional	other	DPC176LC
61049	DPC177	CR	bored	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.07541	Predicative	NoPrime	1	HumanPropensity	NonEmotional	other	DPC177CR
61057	DPC177	MT	political	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.0377	Attributive	NoPrime	-3.66356164612965	Other	NonEmotional	other	DPC177MT
61192	DPC177	CR	cute	OTHER	Woman	20-29	NoUniversity	ENGLISH	0.16967	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC177CR
61277	DPC179	FA	good	PAKEHA	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-0.82466062524184	Value	PositiveEmotional	other	DPC179FA
61332	DPC179	FA	important	PAKEHA	Woman	20-29	University	ENGLISH	0.20737	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC179FA
61337	DPC179	FA	bad	PAKEHA	Woman	20-29	University	ENGLISH	1.22537	Attributive	Prime	-2.76890696170578	Value	NegativeEmotional	other	DPC179FA
61350	DPC179	FA	different	PAKEHA	Woman	20-29	University	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	other	DPC179FA
61380	DPC179	FA	unfair	PAKEHA	Woman	20-29	University	ENGLISH	0.02828	Predicative	NoPrime	1	Other	NegativeEmotional	other	DPC179FA
61412	DPC179	FA	big	PAKEHA	Woman	20-29	University	ENGLISH	1.90404	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC179FA
61503	DPC180	VV	bad	PAKEHA	Woman	16-19	University	ENGLISH	1.30009	Predicative	NoPrime	-2.01657672135769	Value	NegativeEmotional	other	DPC180VV
